,time,ten9_comp,Total Stress,S3 Magnitude,Temperature
1669,78136280.0,yy,-8.555146e+07,-8.554429e+07,326.54102
1670,78136280.0,yz,-41598.99,-8.554429e+07,326.54102
1671,78136280.0,zx,-36398.125,-8.554429e+07,326.54102
1672,78136280.0,zy,-41598.99,-8.554429e+07,326.54102
1673,78136280.0,zz,-9.36632e+07,-8.554429e+07,326.54102
1674,78636280.0,xx,-8.55882e+07,-8.558803e+07,326.54102
1675,78636280.0,xy,-1.4748643e-10,-8.558803e+07,326.54102
1676,78636280.0,xz,-36008.66,-8.558803e+07,326.54102
1677,78636280.0,yx,-1.4748643e-10,-8.558803e+07,326.54102
1678,78636280.0,yy,-8.559509e+07,-8.558803e+07,326.54102
1679,78636280.0,yz,-41182.875,-8.558803e+07,326.54102
1680,78636280.0,zx,-36008.66,-8.558803e+07,326.54102
1681,78636280.0,zy,-41182.875,-8.558803e+07,326.54102
1682,78636280.0,zz,-9.3664776e+07,-8.558803e+07,326.54102
1683,79136280.0,xx,-8.554653e+07,-8.554637e+07,326.45425
1684,79136280.0,xy,-1.4621152e-10,-8.554637e+07,326.45425
1685,79136280.0,xz,-35082.84,-8.554637e+07,326.45425
1686,79136280.0,yx,-1.4621152e-10,-8.554637e+07,326.45425
1687,79136280.0,yy,-8.555289e+07,-8.554637e+07,326.45425
1688,79136280.0,yz,-40205.83,-8.554637e+07,326.45425
1689,79136280.0,zx,-35082.84,-8.554637e+07,326.45425
1690,79136280.0,zy,-40205.83,-8.554637e+07,326.45425
1691,79136280.0,zz,-9.366108e+07,-8.554637e+07,326.45425
1692,79636280.0,xx,-8.5589736e+07,-8.558958e+07,326.45425
1693,79636280.0,xy,-1.4523995e-10,-8.558958e+07,326.45425
1694,79636280.0,xz,-34711.703,-8.558958e+07,326.45425
1695,79636280.0,yx,-1.4523995e-10,-8.558958e+07,326.45425
1696,79636280.0,yy,-8.559598e+07,-8.558958e+07,326.45425
1697,79636280.0,yz,-39805.47,-8.558958e+07,326.45425
1698,79636280.0,zx,-34711.703,-8.558958e+07,326.45425
1699,79636280.0,zy,-39805.47,-8.558958e+07,326.45425
1700,79636280.0,zz,-9.366263e+07,-8.558958e+07,326.45425
1701,80136280.0,xx,-8.55485e+07,-8.5548344e+07,326.36884
1702,80136280.0,xy,-1.4407997e-10,-8.5548344e+07,326.36884
1703,80136280.0,xz,-33814.707,-8.5548344e+07,326.36884
1704,80136280.0,yx,-1.4407997e-10,-8.5548344e+07,326.36884
1705,80136280.0,yy,-8.5555016e+07,-8.5548344e+07,326.36884
1706,80136280.0,yz,-38855.293,-8.5548344e+07,326.36884
1707,80136280.0,zx,-33814.707,-8.5548344e+07,326.36884
1708,80136280.0,zy,-38855.293,-8.5548344e+07,326.36884
1709,80136280.0,zz,-9.365885e+07,-8.5548344e+07,326.36884
1710,80636280.0,xx,-8.559117e+07,-8.559102e+07,326.36884
1711,80636280.0,xy,-1.4313012e-10,-8.559102e+07,326.36884
1712,80636280.0,xz,-33461.055,-8.559102e+07,326.36884
1713,80636280.0,yx,-1.4313012e-10,-8.559102e+07,326.36884
1714,80636280.0,yy,-8.55976e+07,-8.559102e+07,326.36884
1715,80636280.0,yz,-38470.1,-8.559102e+07,326.36884
1716,80636280.0,zx,-33461.055,-8.559102e+07,326.36884
1717,80636280.0,zy,-38470.1,-8.559102e+07,326.36884
1718,80636280.0,zz,-9.366038e+07,-8.559102e+07,326.36884
1719,81136280.0,xx,-8.55505e+07,-8.555036e+07,326.2845
1720,81136280.0,xy,-1.4194547e-10,-8.555036e+07,326.2845
1721,81136280.0,xz,-32592.309,-8.555036e+07,326.2845
1722,81136280.0,yx,-1.4194547e-10,-8.555036e+07,326.2845
1723,81136280.0,yy,-8.5557016e+07,-8.555036e+07,326.2845
1724,81136280.0,yz,-37545.363,-8.555036e+07,326.2845
1725,81136280.0,zx,-32592.309,-8.555036e+07,326.2845
1726,81136280.0,zy,-37545.363,-8.555036e+07,326.2845
1727,81136280.0,zz,-9.365725e+07,-8.555036e+07,326.2845
1728,81636280.0,xx,-8.559267e+07,-8.559254e+07,326.2845
1729,81636280.0,xy,-1.4101484e-10,-8.559254e+07,326.2845
1730,81636280.0,xz,-32254.951,-8.559254e+07,326.2845
1731,81636280.0,yx,-1.4101484e-10,-8.559254e+07,326.2845
1732,81636280.0,yy,-8.5599096e+07,-8.559254e+07,326.2845
1733,81636280.0,yz,-37174.47,-8.559254e+07,326.2845
1734,81636280.0,zx,-32254.951,-8.559254e+07,326.2845
1735,81636280.0,zy,-37174.47,-8.559254e+07,326.2845
1736,81636280.0,zz,-9.365876e+07,-8.559254e+07,326.2845
1737,82136280.0,xx,-8.555276e+07,-8.555263e+07,326.20135
1738,82136280.0,xy,-1.3983029e-10,-8.555263e+07,326.20135
1739,82136280.0,xz,-31412.078,-8.555263e+07,326.20135
1740,82136280.0,yx,-1.3983029e-10,-8.555263e+07,326.20135
1741,82136280.0,yy,-8.5559e+07,-8.555263e+07,326.20135
1742,82136280.0,yz,-36274.297,-8.555263e+07,326.20135
1743,82136280.0,zx,-31412.078,-8.555263e+07,326.20135
1744,82136280.0,zy,-36274.297,-8.555263e+07,326.20135
1745,82136280.0,zz,-9.365553e+07,-8.555263e+07,326.20135
1746,82636280.0,xx,-8.559443e+07,-8.55943e+07,326.20135
1747,82636280.0,xy,-1.3891818e-10,-8.55943e+07,326.20135
1748,82636280.0,xz,-31090.207,-8.55943e+07,326.20135
1749,82636280.0,yx,-1.3891818e-10,-8.55943e+07,326.20135
1750,82636280.0,yy,-8.560058e+07,-8.55943e+07,326.20135
1751,82636280.0,yz,-35917.152,-8.55943e+07,326.20135
1752,82636280.0,zx,-31090.207,-8.55943e+07,326.20135
1753,82636280.0,zy,-35917.152,-8.55943e+07,326.20135
1754,82636280.0,zz,-9.365702e+07,-8.55943e+07,326.20135
1755,83136280.0,xx,-8.555521e+07,-8.555509e+07,326.11932
1756,83136280.0,xy,-1.3775116e-10,-8.555509e+07,326.11932
1757,83136280.0,xz,-30272.027,-8.555509e+07,326.11932
1758,83136280.0,yx,-1.3775116e-10,-8.555509e+07,326.11932
1759,83136280.0,yy,-8.556099e+07,-8.555509e+07,326.11932
1760,83136280.0,yz,-35040.54,-8.555509e+07,326.11932
1761,83136280.0,zx,-30272.027,-8.555509e+07,326.11932
1762,83136280.0,zy,-35040.54,-8.555509e+07,326.11932
1763,83136280.0,zz,-9.365365e+07,-8.555509e+07,326.11932
1764,83636280.0,xx,-8.559638e+07,-8.5596264e+07,326.11932
1765,83636280.0,xy,-1.368579e-10,-8.5596264e+07,326.11932
1766,83636280.0,xz,-29964.875,-8.5596264e+07,326.11932
1767,83636280.0,yx,-1.368579e-10,-8.5596264e+07,326.11932
1768,83636280.0,yy,-8.560207e+07,-8.5596264e+07,326.11932
1769,83636280.0,yz,-34696.68,-8.5596264e+07,326.11932
1770,83636280.0,zx,-29964.875,-8.5596264e+07,326.11932
1771,83636280.0,zy,-34696.68,-8.5596264e+07,326.11932
1772,83636280.0,zz,-9.365512e+07,-8.5596264e+07,326.11932
1773,84136280.0,xx,-8.555789e+07,-8.5557784e+07,326.03848
1774,84136280.0,xy,-1.356497e-10,-8.5557784e+07,326.03848
1775,84136280.0,xz,-29171.248,-8.5557784e+07,326.03848
1776,84136280.0,yx,-1.356497e-10,-8.5557784e+07,326.03848
1777,84136280.0,yy,-8.556297e+07,-8.5557784e+07,326.03848
1778,84136280.0,yz,-33843.508,-8.5557784e+07,326.03848
1779,84136280.0,zx,-29171.248,-8.5557784e+07,326.03848
1780,84136280.0,zy,-33843.508,-8.5557784e+07,326.03848
1781,84136280.0,zz,-9.365248e+07,-8.5557784e+07,326.03848
1782,84636280.0,xx,-8.55986e+07,-8.55985e+07,326.03848
1783,84636280.0,xy,-1.3477326e-10,-8.55985e+07,326.03848
1784,84636280.0,xz,-28877.863,-8.55985e+07,326.03848
1785,84636280.0,yx,-1.3477326e-10,-8.55985e+07,326.03848
1786,84636280.0,yy,-8.5603576e+07,-8.55985e+07,326.03848
1787,84636280.0,yz,-33512.176,-8.55985e+07,326.03848
1788,84636280.0,zx,-28877.863,-8.55985e+07,326.03848
1789,84636280.0,zy,-33512.176,-8.55985e+07,326.03848
1790,84636280.0,zz,-9.365393e+07,-8.55985e+07,326.03848
1791,85136280.0,xx,-8.5560744e+07,-8.556064e+07,325.95865
1792,85136280.0,xy,-1.3359341e-10,-8.556064e+07,325.95865
1793,85136280.0,xz,-28107.537,-8.556064e+07,325.95865
1794,85136280.0,yx,-1.3359341e-10,-8.556064e+07,325.95865
1795,85136280.0,yy,-8.556503e+07,-8.556064e+07,325.95865
1796,85136280.0,yz,-32681.092,-8.556064e+07,325.95865
1797,85136280.0,zx,-28107.537,-8.556064e+07,325.95865
1798,85136280.0,zy,-32681.092,-8.556064e+07,325.95865
1799,85136280.0,zz,-9.365123e+07,-8.556064e+07,325.95865
1800,85636280.0,xx,-8.560099e+07,-8.560089e+07,325.95865
1801,85636280.0,xy,-1.3273427e-10,-8.560089e+07,325.95865
1802,85636280.0,xz,-27827.268,-8.560089e+07,325.95865
1803,85636280.0,yx,-1.3273427e-10,-8.560089e+07,325.95865
1804,85636280.0,yy,-8.5605176e+07,-8.560089e+07,325.95865
1805,85636280.0,yz,-32361.871,-8.560089e+07,325.95865
1806,85636280.0,zx,-27827.268,-8.560089e+07,325.95865
1807,85636280.0,zy,-32361.871,-8.560089e+07,325.95865
1808,85636280.0,zz,-9.365266e+07,-8.560089e+07,325.95865
1809,86136280.0,xx,-8.556357e+07,-8.556347e+07,325.8799
1810,86136280.0,xy,-1.3160195e-10,-8.556347e+07,325.8799
1811,86136280.0,xz,-27078.217,-8.556347e+07,325.8799
1812,86136280.0,yx,-1.3160195e-10,-8.556347e+07,325.8799
1813,86136280.0,yy,-8.556736e+07,-8.556347e+07,325.8799
1814,86136280.0,yz,-31552.248,-8.556347e+07,325.8799
1815,86136280.0,zx,-27078.217,-8.556347e+07,325.8799
1816,86136280.0,zy,-31552.248,-8.556347e+07,325.8799
1817,86136280.0,zz,-9.364994e+07,-8.556347e+07,325.8799
1818,86636280.0,xx,-8.560335e+07,-8.560326e+07,325.8799
1819,86636280.0,xy,-1.3075999e-10,-8.560326e+07,325.8799
1820,86636280.0,xz,-26810.41,-8.560326e+07,325.8799
1821,86636280.0,yx,-1.3075999e-10,-8.560326e+07,325.8799
1822,86636280.0,yy,-8.560705e+07,-8.560326e+07,325.8799
1823,86636280.0,yz,-31244.686,-8.560326e+07,325.8799
1824,86636280.0,zx,-26810.41,-8.560326e+07,325.8799
1825,86636280.0,zy,-31244.686,-8.560326e+07,325.8799
1826,86636280.0,zz,-9.365134e+07,-8.560326e+07,325.8799
1827,87136280.0,xx,-8.556628e+07,-8.556619e+07,325.80228
1828,87136280.0,xy,-1.2966771e-10,-8.556619e+07,325.80228
1829,87136280.0,xz,-26082.47,-8.556619e+07,325.80228
1830,87136280.0,yx,-1.2966771e-10,-8.556619e+07,325.80228
1831,87136280.0,yy,-8.557003e+07,-8.556619e+07,325.80228
1832,87136280.0,yz,-30456.062,-8.556619e+07,325.80228
1833,87136280.0,zx,-26082.47,-8.556619e+07,325.80228
1834,87136280.0,zy,-30456.062,-8.556619e+07,325.80228
1835,87136280.0,zz,-9.364906e+07,-8.556619e+07,325.80228
1836,87636280.0,xx,-8.560563e+07,-8.5605544e+07,325.80228
1837,87636280.0,xy,-1.2884267e-10,-8.5605544e+07,325.80228
1838,87636280.0,xz,-25826.432,-8.5605544e+07,325.80228
1839,87636280.0,yx,-1.2884267e-10,-8.5605544e+07,325.80228
1840,87636280.0,yy,-8.560928e+07,-8.5605544e+07,325.80228
1841,87636280.0,yz,-30159.604,-8.5605544e+07,325.80228
1842,87636280.0,zx,-25826.432,-8.5605544e+07,325.80228
1843,87636280.0,zy,-30159.604,-8.5605544e+07,325.80228
1844,87636280.0,zz,-9.365044e+07,-8.5605544e+07,325.80228
1845,88136280.0,xx,-8.55691e+07,-8.556902e+07,325.72552
1846,88136280.0,xy,-1.2779582e-10,-8.556902e+07,325.72552
1847,88136280.0,xz,-25118.299,-8.556902e+07,325.72552
1848,88136280.0,yx,-1.2779582e-10,-8.556902e+07,325.72552
1849,88136280.0,yy,-8.557282e+07,-8.556902e+07,325.72552
1850,88136280.0,yz,-29389.78,-8.556902e+07,325.72552
1851,88136280.0,zx,-25118.299,-8.556902e+07,325.72552
1852,88136280.0,zy,-29389.78,-8.556902e+07,325.72552
1853,88136280.0,zz,-9.3647896e+07,-8.556902e+07,325.72552
1854,88636280.0,xx,-8.560801e+07,-8.560793e+07,325.72552
1855,88636280.0,xy,-1.2698766e-10,-8.560793e+07,325.72552
1856,88636280.0,xz,-24873.496,-8.560793e+07,325.72552
1857,88636280.0,yx,-1.2698766e-10,-8.560793e+07,325.72552
1858,88636280.0,yy,-8.5611624e+07,-8.560793e+07,325.72552
1859,88636280.0,yz,-29104.107,-8.560793e+07,325.72552
1860,88636280.0,zx,-24873.496,-8.560793e+07,325.72552
1861,88636280.0,zy,-29104.107,-8.560793e+07,325.72552
1862,88636280.0,zz,-9.3649256e+07,-8.560793e+07,325.72552
1863,89136280.0,xx,-8.557194e+07,-8.557186e+07,325.6499
1864,89136280.0,xy,-1.2591943e-10,-8.557186e+07,325.6499
1865,89136280.0,xz,-24185.021,-8.557186e+07,325.6499
1866,89136280.0,yx,-1.2591943e-10,-8.557186e+07,325.6499
1867,89136280.0,yy,-8.557557e+07,-8.557186e+07,325.6499
1868,89136280.0,yz,-28354.482,-8.557186e+07,325.6499
1869,89136280.0,zx,-24185.021,-8.557186e+07,325.6499
1870,89136280.0,zy,-28354.482,-8.557186e+07,325.6499
1871,89136280.0,zz,-9.36471e+07,-8.557186e+07,325.6499
1872,89636280.0,xx,-8.56104e+07,-8.561033e+07,325.6499
1873,89636280.0,xy,-1.2512721e-10,-8.561033e+07,325.6499
1874,89636280.0,xz,-23950.826,-8.561033e+07,325.6499
1875,89636280.0,yx,-1.2512721e-10,-8.561033e+07,325.6499
1876,89636280.0,yy,-8.561395e+07,-8.561033e+07,325.6499
1877,89636280.0,yz,-28079.043,-8.561033e+07,325.6499
1878,89636280.0,zx,-23950.826,-8.561033e+07,325.6499
1879,89636280.0,zy,-28079.043,-8.561033e+07,325.6499
1880,89636280.0,zz,-9.364843e+07,-8.561033e+07,325.6499
1881,90136280.0,xx,-8.557511e+07,-8.557505e+07,325.57516
1882,90136280.0,xy,-1.2403835e-10,-8.557505e+07,325.57516
1883,90136280.0,xz,-23279.938,-8.557505e+07,325.57516
1884,90136280.0,yx,-1.2403835e-10,-8.557505e+07,325.57516
1885,90136280.0,yy,-8.5578136e+07,-8.557505e+07,325.57516
1886,90136280.0,yz,-27347.02,-8.557505e+07,325.57516
1887,90136280.0,zx,-23279.938,-8.557505e+07,325.57516
1888,90136280.0,zy,-27347.02,-8.557505e+07,325.57516
1889,90136280.0,zz,-9.364619e+07,-8.557505e+07,325.57516
1890,90636280.0,xx,-8.561316e+07,-8.5613096e+07,325.57516
1891,90636280.0,xy,-1.232609e-10,-8.5613096e+07,325.57516
1892,90636280.0,xz,-23055.828,-8.5613096e+07,325.57516
1893,90636280.0,yx,-1.232609e-10,-8.5613096e+07,325.57516
1894,90636280.0,yy,-8.561609e+07,-8.5613096e+07,325.57516
1895,90636280.0,yz,-27081.479,-8.5613096e+07,325.57516
1896,90636280.0,zx,-23055.828,-8.5613096e+07,325.57516
1897,90636280.0,zy,-27081.479,-8.5613096e+07,325.57516
1898,90636280.0,zz,-9.36475e+07,-8.5613096e+07,325.57516
1899,91136280.0,xx,-8.557819e+07,-8.557813e+07,325.50143
1900,91136280.0,xy,-1.222242e-10,-8.557813e+07,325.50143
1901,91136280.0,xz,-22403.338,-8.557813e+07,325.50143
1902,91136280.0,yx,-1.222242e-10,-8.557813e+07,325.50143
1903,91136280.0,yy,-8.558112e+07,-8.557813e+07,325.50143
1904,91136280.0,yz,-26368.229,-8.557813e+07,325.50143
1905,91136280.0,zx,-22403.338,-8.557813e+07,325.50143
1906,91136280.0,zy,-26368.229,-8.557813e+07,325.50143
1907,91136280.0,zz,-9.364572e+07,-8.557813e+07,325.50143
1908,91636280.0,xx,-8.561584e+07,-8.561578e+07,325.50143
1909,91636280.0,xy,-1.2146179e-10,-8.561578e+07,325.50143
1910,91636280.0,xz,-22188.764,-8.561578e+07,325.50143
1911,91636280.0,yx,-1.2146179e-10,-8.561578e+07,325.50143
1912,91636280.0,yy,-8.561867e+07,-8.561578e+07,325.50143
1913,91636280.0,yz,-26112.158,-8.561578e+07,325.50143
1914,91636280.0,zx,-22188.764,-8.561578e+07,325.50143
1915,91636280.0,zy,-26112.158,-8.561578e+07,325.50143
1916,91636280.0,zz,-9.364701e+07,-8.561578e+07,325.50143
1917,92136280.0,xx,-8.558098e+07,-8.558092e+07,325.4286
1918,92136280.0,xy,-1.20502e-10,-8.558092e+07,325.4286
1919,92136280.0,xz,-21552.334,-8.558092e+07,325.4286
1920,92136280.0,yx,-1.20502e-10,-8.558092e+07,325.4286
1921,92136280.0,yy,-8.558451e+07,-8.558092e+07,325.4286
1922,92136280.0,yz,-25415.195,-8.558092e+07,325.4286
1923,92136280.0,zx,-21552.334,-8.558092e+07,325.4286
1924,92136280.0,zy,-25415.195,-8.558092e+07,325.4286
1925,92136280.0,zz,-9.364533e+07,-8.558092e+07,325.4286
1926,92636280.0,xx,-8.5618216e+07,-8.561816e+07,325.4286
1927,92636280.0,xy,-1.197546e-10,-8.561816e+07,325.4286
1928,92636280.0,xz,-21346.83,-8.561816e+07,325.4286
1929,92636280.0,yx,-1.197546e-10,-8.561816e+07,325.4286
1930,92636280.0,yy,-8.562167e+07,-8.561816e+07,325.4286
1931,92636280.0,yz,-25168.186,-8.561816e+07,325.4286
1932,92636280.0,zx,-21346.83,-8.561816e+07,325.4286
1933,92636280.0,zy,-25168.186,-8.561816e+07,325.4286
1934,92636280.0,zz,-9.36466e+07,-8.561816e+07,325.4286
1935,93136280.0,xx,-8.558435e+07,-8.5584296e+07,325.35666
1936,93136280.0,xy,-1.1880717e-10,-8.5584296e+07,325.35666
1937,93136280.0,xz,-20727.465,-8.5584296e+07,325.35666
1938,93136280.0,yx,-1.1880717e-10,-8.5584296e+07,325.35666
1939,93136280.0,yy,-8.5587544e+07,-8.5584296e+07,325.35666
1940,93136280.0,yz,-24487.832,-8.5584296e+07,325.35666
1941,93136280.0,zx,-20727.465,-8.5584296e+07,325.35666
1942,93136280.0,zy,-24487.832,-8.5584296e+07,325.35666
1943,93136280.0,zz,-9.364324e+07,-8.5584296e+07,325.35666
1944,93636280.0,xx,-8.562114e+07,-8.562108e+07,325.35666
1945,93636280.0,xy,-1.1807506e-10,-8.562108e+07,325.35666
1946,93636280.0,xz,-20530.938,-8.562108e+07,325.35666
1947,93636280.0,yx,-1.1807506e-10,-8.562108e+07,325.35666
1948,93636280.0,yy,-8.562425e+07,-8.562108e+07,325.35666
1949,93636280.0,yz,-24249.953,-8.562108e+07,325.35666
1950,93636280.0,zx,-20530.938,-8.562108e+07,325.35666
1951,93636280.0,zy,-24249.953,-8.562108e+07,325.35666
1952,93636280.0,zz,-9.364449e+07,-8.562108e+07,325.35666
1953,94136280.0,xx,-8.558762e+07,-8.558757e+07,325.28564
1954,94136280.0,xy,-1.1710527e-10,-8.558757e+07,325.28564
1955,94136280.0,xz,-19928.184,-8.558757e+07,325.28564
1956,94136280.0,yx,-1.1710527e-10,-8.558757e+07,325.28564
1957,94136280.0,yy,-8.559065e+07,-8.558757e+07,325.28564
1958,94136280.0,yz,-23587.094,-8.558757e+07,325.28564
1959,94136280.0,zx,-19928.184,-8.558757e+07,325.28564
1960,94136280.0,zy,-23587.094,-8.558757e+07,325.28564
1961,94136280.0,zz,-9.364239e+07,-8.558757e+07,325.28564
1962,94636280.0,xx,-8.5624e+07,-8.562395e+07,325.28564
1963,94636280.0,xy,-1.163877e-10,-8.562395e+07,325.28564
1964,94636280.0,xz,-19739.951,-8.562395e+07,325.28564
1965,94636280.0,yx,-1.163877e-10,-8.562395e+07,325.28564
1966,94636280.0,yy,-8.562696e+07,-8.562395e+07,325.28564
1967,94636280.0,yz,-23357.71,-8.562395e+07,325.28564
1968,94636280.0,zx,-19739.951,-8.562395e+07,325.28564
1969,94636280.0,zy,-23357.71,-8.562395e+07,325.28564
1970,94636280.0,zz,-9.3643624e+07,-8.562395e+07,325.28564
1971,95136280.0,xx,-8.559116e+07,-8.559111e+07,325.2155
1972,95136280.0,xy,-1.1542117e-10,-8.559111e+07,325.2155
1973,95136280.0,xz,-19151.98,-8.559111e+07,325.2155
1974,95136280.0,yx,-1.1542117e-10,-8.559111e+07,325.2155
1975,95136280.0,yy,-8.559368e+07,-8.559111e+07,325.2155
1976,95136280.0,yz,-22710.729,-8.559111e+07,325.2155
1977,95136280.0,zx,-19151.98,-8.559111e+07,325.2155
1978,95136280.0,zy,-22710.729,-8.559111e+07,325.2155
1979,95136280.0,zz,-9.364119e+07,-8.559111e+07,325.2155
1980,95636280.0,xx,-8.5627144e+07,-8.5627096e+07,325.2155
1981,95636280.0,xy,-1.147176e-10,-8.5627096e+07,325.2155
1982,95636280.0,xz,-18971.703,-8.5627096e+07,325.2155
1983,95636280.0,yx,-1.147176e-10,-8.5627096e+07,325.2155
1984,95636280.0,yy,-8.562958e+07,-8.5627096e+07,325.2155
1985,95636280.0,yz,-22489.61,-8.5627096e+07,325.2155
1986,95636280.0,zx,-18971.703,-8.5627096e+07,325.2155
1987,95636280.0,zy,-22489.61,-8.5627096e+07,325.2155
1988,95636280.0,zz,-9.36424e+07,-8.5627096e+07,325.2155
1989,96136280.0,xx,-8.5594504e+07,-8.5594456e+07,325.14618
1990,96136280.0,xy,-1.13790755e-10,-8.5594456e+07,325.14618
1991,96136280.0,xz,-18398.504,-8.5594456e+07,325.14618
1992,96136280.0,yx,-1.13790755e-10,-8.5594456e+07,325.14618
1993,96136280.0,yy,-8.559691e+07,-8.5594456e+07,325.14618
1994,96136280.0,yz,-21857.627,-8.5594456e+07,325.14618
1995,96136280.0,zx,-18398.504,-8.5594456e+07,325.14618
1996,96136280.0,zy,-21857.627,-8.5594456e+07,325.14618
1997,96136280.0,zz,-9.364037e+07,-8.5594456e+07,325.14618
1998,96636280.0,xx,-8.56301e+07,-8.5630056e+07,325.14618
1999,96636280.0,xy,-1.1310082e-10,-8.5630056e+07,325.14618
2000,96636280.0,xz,-18225.734,-8.5630056e+07,325.14618
2001,96636280.0,yx,-1.1310082e-10,-8.5630056e+07,325.14618
2002,96636280.0,yy,-8.5632424e+07,-8.5630056e+07,325.14618
2003,96636280.0,yz,-21644.37,-8.5630056e+07,325.14618
2004,96636280.0,zx,-18225.734,-8.5630056e+07,325.14618
2005,96636280.0,zy,-21644.37,-8.5630056e+07,325.14618
2006,96636280.0,zz,-9.364155e+07,-8.5630056e+07,325.14618
2007,97136280.0,xx,-8.559766e+07,-8.5597624e+07,325.07773
2008,97136280.0,xy,-1.12254164e-10,-8.5597624e+07,325.07773
2009,97136280.0,xz,-17665.74,-8.5597624e+07,325.07773
2010,97136280.0,yx,-1.12254164e-10,-8.5597624e+07,325.07773
2011,97136280.0,yy,-8.560049e+07,-8.5597624e+07,325.07773
2012,97136280.0,yz,-21026.518,-8.5597624e+07,325.07773
2013,97136280.0,zx,-17665.74,-8.5597624e+07,325.07773
2014,97136280.0,zy,-21026.518,-8.5597624e+07,325.07773
2015,97136280.0,zz,-9.3639176e+07,-8.5597624e+07,325.07773
2016,97636280.0,xx,-8.5632856e+07,-8.563282e+07,325.07773
2017,97636280.0,xy,-1.1157885e-10,-8.563282e+07,325.07773
2018,97636280.0,xz,-17500.203,-8.563282e+07,325.07773
2019,97636280.0,yx,-1.1157885e-10,-8.563282e+07,325.07773
2020,97636280.0,yy,-8.563562e+07,-8.563282e+07,325.07773
2021,97636280.0,yz,-20820.863,-8.563282e+07,325.07773
2022,97636280.0,zx,-17500.203,-8.563282e+07,325.07773
2023,97636280.0,zy,-20820.863,-8.563282e+07,325.07773
2024,97636280.0,zz,-9.3640344e+07,-8.563282e+07,325.07773
2025,98136280.0,xx,-8.560109e+07,-8.560105e+07,325.0101
2026,98136280.0,xy,-1.1074237e-10,-8.560105e+07,325.0101
2027,98136280.0,xz,-16955.332,-8.560105e+07,325.0101
2028,98136280.0,yx,-1.1074237e-10,-8.560105e+07,325.0101
2029,98136280.0,yy,-8.56039e+07,-8.560105e+07,325.0101
2030,98136280.0,yz,-20218.64,-8.560105e+07,325.0101
2031,98136280.0,zx,-16955.332,-8.560105e+07,325.0101
2032,98136280.0,zy,-20218.64,-8.560105e+07,325.0101
2033,98136280.0,zz,-9.36374e+07,-8.560105e+07,325.0101
2034,98636280.0,xx,-8.563588e+07,-8.563584e+07,325.0101
2035,98636280.0,xy,-1.1008129e-10,-8.563584e+07,325.0101
2036,98636280.0,xz,-16796.775,-8.563584e+07,325.0101
2037,98636280.0,yx,-1.1008129e-10,-8.563584e+07,325.0101
2038,98636280.0,yy,-8.563863e+07,-8.563584e+07,325.0101
2039,98636280.0,yz,-20020.447,-8.563584e+07,325.0101
2040,98636280.0,zx,-16796.775,-8.563584e+07,325.0101
2041,98636280.0,zy,-20020.447,-8.563584e+07,325.0101
2042,98636280.0,zz,-9.363854e+07,-8.563584e+07,325.0101
2043,99136280.0,xx,-8.560461e+07,-8.560458e+07,324.94327
2044,99136280.0,xy,-1.0915535e-10,-8.560458e+07,324.94327
2045,99136280.0,xz,-16263.329,-8.560458e+07,324.94327
2046,99136280.0,yx,-1.0915535e-10,-8.560458e+07,324.94327
2047,99136280.0,yy,-8.5607016e+07,-8.560458e+07,324.94327
2048,99136280.0,yz,-19430.234,-8.560458e+07,324.94327
2049,99136280.0,zx,-16263.329,-8.560458e+07,324.94327
2050,99136280.0,zy,-19430.234,-8.560458e+07,324.94327
2051,99136280.0,zz,-9.363688e+07,-8.560458e+07,324.94327
2052,99636280.0,xx,-8.563904e+07,-8.563901e+07,324.94327
2053,99636280.0,xy,-1.0850654e-10,-8.563901e+07,324.94327
2054,99636280.0,xz,-16111.202,-8.563901e+07,324.94327
2055,99636280.0,yx,-1.0850654e-10,-8.563901e+07,324.94327
2056,99636280.0,yy,-8.564139e+07,-8.563901e+07,324.94327
2057,99636280.0,yz,-19238.908,-8.563901e+07,324.94327
2058,99636280.0,zx,-16111.202,-8.563901e+07,324.94327
2059,99636280.0,zy,-19238.908,-8.563901e+07,324.94327
2060,99636280.0,zz,-9.363801e+07,-8.563901e+07,324.94327
