time,bname,vname,u
3.422370e+03,ZP,UZ,-8.884552e-04
3.423880e+03,ZP,UZ,-8.879022e-04
3.425390e+03,ZP,UZ,-8.879022e-04
3.426900e+03,ZP,UZ,-8.890079e-04
3.428400e+03,ZP,UZ,-8.892845e-04
3.429910e+03,ZP,UZ,-8.887315e-04
3.431420e+03,ZP,UZ,-8.887315e-04
3.432930e+03,ZP,UZ,-8.898372e-04
3.434440e+03,ZP,UZ,-8.898372e-04
3.435950e+03,ZP,UZ,-8.895608e-04
3.437450e+03,ZP,UZ,-8.898372e-04
3.438960e+03,ZP,UZ,-8.903901e-04
3.440470e+03,ZP,UZ,-8.901138e-04
3.441980e+03,ZP,UZ,-8.898372e-04
3.443490e+03,ZP,UZ,-8.901138e-04
3.444990e+03,ZP,UZ,-8.901138e-04
3.446500e+03,ZP,UZ,-8.909431e-04
3.448010e+03,ZP,UZ,-8.909431e-04
3.449520e+03,ZP,UZ,-8.903901e-04
3.451030e+03,ZP,UZ,-8.906665e-04
3.452540e+03,ZP,UZ,-8.914958e-04
3.454050e+03,ZP,UZ,-8.906665e-04
3.455560e+03,ZP,UZ,-8.909431e-04
3.457060e+03,ZP,UZ,-8.912195e-04
3.458570e+03,ZP,UZ,-8.909431e-04
3.460080e+03,ZP,UZ,-8.917724e-04
3.461590e+03,ZP,UZ,-8.914958e-04
3.463100e+03,ZP,UZ,-8.912195e-04
3.464610e+03,ZP,UZ,-8.920488e-04
3.466120e+03,ZP,UZ,-8.914958e-04
3.467630e+03,ZP,UZ,-8.914958e-04
3.469130e+03,ZP,UZ,-8.923251e-04
3.470640e+03,ZP,UZ,-8.917724e-04
3.472150e+03,ZP,UZ,-8.920488e-04
3.473660e+03,ZP,UZ,-8.926017e-04
3.475170e+03,ZP,UZ,-8.926017e-04
3.476680e+03,ZP,UZ,-8.917724e-04
3.478180e+03,ZP,UZ,-8.920488e-04
3.479690e+03,ZP,UZ,-8.928781e-04
3.481200e+03,ZP,UZ,-8.934310e-04
3.482710e+03,ZP,UZ,-8.928781e-04
3.484220e+03,ZP,UZ,-8.926017e-04
3.485730e+03,ZP,UZ,-8.923251e-04
3.487230e+03,ZP,UZ,-8.926017e-04
3.488740e+03,ZP,UZ,-8.937074e-04
3.490250e+03,ZP,UZ,-8.934310e-04
3.491760e+03,ZP,UZ,-8.931544e-04
3.493270e+03,ZP,UZ,-8.934310e-04
3.494770e+03,ZP,UZ,-8.931544e-04
3.496280e+03,ZP,UZ,-8.931544e-04
3.497790e+03,ZP,UZ,-8.931544e-04
3.499300e+03,ZP,UZ,-8.931544e-04
3.500810e+03,ZP,UZ,-8.931544e-04
3.502320e+03,ZP,UZ,-8.934310e-04
3.503830e+03,ZP,UZ,-8.934310e-04
3.505340e+03,ZP,UZ,-8.942601e-04
3.506840e+03,ZP,UZ,-8.942601e-04
3.508350e+03,ZP,UZ,-8.942601e-04
3.509860e+03,ZP,UZ,-8.942601e-04
3.511370e+03,ZP,UZ,-8.942601e-04
3.512880e+03,ZP,UZ,-8.948130e-04
3.514380e+03,ZP,UZ,-8.948130e-04
3.515890e+03,ZP,UZ,-8.942601e-04
3.517400e+03,ZP,UZ,-8.942601e-04
3.518910e+03,ZP,UZ,-8.948130e-04
3.520420e+03,ZP,UZ,-8.948130e-04
3.521920e+03,ZP,UZ,-8.939837e-04
3.523430e+03,ZP,UZ,-8.942601e-04
3.524940e+03,ZP,UZ,-8.953660e-04
3.526450e+03,ZP,UZ,-8.948130e-04
3.527960e+03,ZP,UZ,-8.956424e-04
3.529460e+03,ZP,UZ,-8.948130e-04
3.530970e+03,ZP,UZ,-8.956424e-04
3.532480e+03,ZP,UZ,-8.948130e-04
3.533990e+03,ZP,UZ,-8.950894e-04
3.535500e+03,ZP,UZ,-8.956424e-04
3.537010e+03,ZP,UZ,-8.959187e-04
3.538520e+03,ZP,UZ,-8.948130e-04
3.540020e+03,ZP,UZ,-8.950894e-04
3.541530e+03,ZP,UZ,-8.956424e-04
3.543040e+03,ZP,UZ,-8.956424e-04
3.544550e+03,ZP,UZ,-8.950894e-04
3.546060e+03,ZP,UZ,-8.950894e-04
3.547570e+03,ZP,UZ,-8.959187e-04
3.549080e+03,ZP,UZ,-8.959187e-04
3.550590e+03,ZP,UZ,-8.956424e-04
3.552090e+03,ZP,UZ,-8.953660e-04
3.553600e+03,ZP,UZ,-8.950894e-04
3.555110e+03,ZP,UZ,-8.961953e-04
3.556620e+03,ZP,UZ,-8.956424e-04
3.558130e+03,ZP,UZ,-8.961953e-04
3.561140e+03,ZP,UZ,-8.956424e-04
3.562650e+03,ZP,UZ,-8.964717e-04
3.564160e+03,ZP,UZ,-8.961953e-04
3.565670e+03,ZP,UZ,-8.967480e-04
3.567170e+03,ZP,UZ,-8.961953e-04
3.568680e+03,ZP,UZ,-8.964717e-04
3.570190e+03,ZP,UZ,-8.964717e-04
3.571700e+03,ZP,UZ,-8.961953e-04
3.573210e+03,ZP,UZ,-8.970246e-04
3.574720e+03,ZP,UZ,-8.961953e-04
3.576220e+03,ZP,UZ,-8.970246e-04
3.577730e+03,ZP,UZ,-8.961953e-04
3.579240e+03,ZP,UZ,-8.964717e-04
3.580750e+03,ZP,UZ,-8.970246e-04
3.582260e+03,ZP,UZ,-8.961953e-04
3.583760e+03,ZP,UZ,-8.967480e-04
3.585270e+03,ZP,UZ,-8.961953e-04
3.586780e+03,ZP,UZ,-8.961953e-04
3.588290e+03,ZP,UZ,-8.964717e-04
3.589800e+03,ZP,UZ,-8.967480e-04
3.591300e+03,ZP,UZ,-8.970246e-04
3.592810e+03,ZP,UZ,-8.970246e-04
3.594320e+03,ZP,UZ,-8.970246e-04
3.595830e+03,ZP,UZ,-8.973010e-04
3.597340e+03,ZP,UZ,-8.970246e-04
3.598840e+03,ZP,UZ,-8.967480e-04
3.600350e+03,ZP,UZ,-8.967480e-04
3.601860e+03,ZP,UZ,-8.970246e-04
3.603370e+03,ZP,UZ,-8.975773e-04
3.604870e+03,ZP,UZ,-8.975773e-04
3.606380e+03,ZP,UZ,-8.967480e-04
3.607890e+03,ZP,UZ,-8.973010e-04
3.609400e+03,ZP,UZ,-8.975773e-04
3.610910e+03,ZP,UZ,-8.975773e-04
3.612420e+03,ZP,UZ,-8.973010e-04
3.613930e+03,ZP,UZ,-8.975773e-04
3.615430e+03,ZP,UZ,-8.973010e-04
3.616940e+03,ZP,UZ,-8.975773e-04
3.618450e+03,ZP,UZ,-8.973010e-04
3.619950e+03,ZP,UZ,-8.984066e-04
3.621460e+03,ZP,UZ,-8.973010e-04
3.622970e+03,ZP,UZ,-8.978539e-04
3.624480e+03,ZP,UZ,-8.975773e-04
3.625990e+03,ZP,UZ,-8.981303e-04
3.627490e+03,ZP,UZ,-8.973010e-04
3.629000e+03,ZP,UZ,-8.975773e-04
3.630510e+03,ZP,UZ,-8.978539e-04
3.632020e+03,ZP,UZ,-8.984066e-04
3.633530e+03,ZP,UZ,-8.975773e-04
3.635030e+03,ZP,UZ,-8.984066e-04
3.636540e+03,ZP,UZ,-8.981303e-04
3.638050e+03,ZP,UZ,-8.975773e-04
3.639560e+03,ZP,UZ,-8.984066e-04
3.641070e+03,ZP,UZ,-8.978539e-04
3.642580e+03,ZP,UZ,-8.978539e-04
3.644090e+03,ZP,UZ,-8.989596e-04
3.645600e+03,ZP,UZ,-8.981303e-04
3.647110e+03,ZP,UZ,-8.978539e-04
3.648620e+03,ZP,UZ,-8.986832e-04
3.650120e+03,ZP,UZ,-8.981303e-04
3.651630e+03,ZP,UZ,-8.992359e-04
3.653140e+03,ZP,UZ,-8.984066e-04
3.654650e+03,ZP,UZ,-8.989596e-04
3.656160e+03,ZP,UZ,-8.984066e-04
3.657670e+03,ZP,UZ,-8.981303e-04
3.659180e+03,ZP,UZ,-8.995126e-04
3.660680e+03,ZP,UZ,-8.986832e-04
3.662190e+03,ZP,UZ,-9.000653e-04
3.663700e+03,ZP,UZ,-9.039355e-04
3.665210e+03,ZP,UZ,-9.089111e-04
3.666720e+03,ZP,UZ,-9.119519e-04
3.668230e+03,ZP,UZ,-9.194155e-04
3.669730e+03,ZP,UZ,-9.277086e-04
3.671240e+03,ZP,UZ,-9.362780e-04
3.672750e+03,ZP,UZ,-9.440182e-04
3.674260e+03,ZP,UZ,-9.545226e-04
3.675770e+03,ZP,UZ,-9.655800e-04
3.677270e+03,ZP,UZ,-9.769137e-04
3.678780e+03,ZP,UZ,-9.841009e-04
3.680290e+03,ZP,UZ,-9.954346e-04
3.681800e+03,ZP,UZ,-1.006492e-03
3.683310e+03,ZP,UZ,-1.013679e-03
3.684820e+03,ZP,UZ,-1.017273e-03
3.686320e+03,ZP,UZ,-1.020590e-03
3.687830e+03,ZP,UZ,-1.022249e-03
3.689340e+03,ZP,UZ,-1.023907e-03
3.690850e+03,ZP,UZ,-1.025566e-03
3.692360e+03,ZP,UZ,-1.026948e-03
3.693870e+03,ZP,UZ,-1.027777e-03
3.695380e+03,ZP,UZ,-1.028883e-03
3.696890e+03,ZP,UZ,-1.029712e-03
3.698390e+03,ZP,UZ,-1.030541e-03
3.699900e+03,ZP,UZ,-1.031371e-03
3.701410e+03,ZP,UZ,-1.030818e-03
3.702910e+03,ZP,UZ,-1.031647e-03
3.704420e+03,ZP,UZ,-1.031924e-03
3.705930e+03,ZP,UZ,-1.032753e-03
3.707440e+03,ZP,UZ,-1.032753e-03
3.708950e+03,ZP,UZ,-1.033306e-03
3.710460e+03,ZP,UZ,-1.034412e-03
3.711960e+03,ZP,UZ,-1.034964e-03
3.713470e+03,ZP,UZ,-1.034412e-03
3.714980e+03,ZP,UZ,-1.034688e-03
3.716490e+03,ZP,UZ,-1.036070e-03
3.719510e+03,ZP,UZ,-1.036623e-03
3.721010e+03,ZP,UZ,-1.036900e-03
3.722520e+03,ZP,UZ,-1.037176e-03
3.724030e+03,ZP,UZ,-1.036347e-03
3.725540e+03,ZP,UZ,-1.037729e-03
3.727050e+03,ZP,UZ,-1.037729e-03
3.728560e+03,ZP,UZ,-1.037176e-03
3.730060e+03,ZP,UZ,-1.037176e-03
3.731570e+03,ZP,UZ,-1.037176e-03
3.733080e+03,ZP,UZ,-1.038282e-03
3.734590e+03,ZP,UZ,-1.037729e-03
3.736100e+03,ZP,UZ,-1.037452e-03
3.737610e+03,ZP,UZ,-1.038282e-03
3.739120e+03,ZP,UZ,-1.038835e-03
3.740620e+03,ZP,UZ,-1.038282e-03
3.742130e+03,ZP,UZ,-1.038282e-03
3.743640e+03,ZP,UZ,-1.039388e-03
3.745150e+03,ZP,UZ,-1.038835e-03
3.746660e+03,ZP,UZ,-1.039940e-03
3.748170e+03,ZP,UZ,-1.040217e-03
3.749670e+03,ZP,UZ,-1.039388e-03
3.751180e+03,ZP,UZ,-1.040217e-03
3.752690e+03,ZP,UZ,-1.039664e-03
3.754200e+03,ZP,UZ,-1.040217e-03
3.755710e+03,ZP,UZ,-1.040217e-03
3.757210e+03,ZP,UZ,-1.040217e-03
3.758720e+03,ZP,UZ,-1.040217e-03
3.760230e+03,ZP,UZ,-1.040493e-03
3.761740e+03,ZP,UZ,-1.040493e-03
3.763250e+03,ZP,UZ,-1.040770e-03
3.764760e+03,ZP,UZ,-1.040770e-03
3.766270e+03,ZP,UZ,-1.041323e-03
3.767780e+03,ZP,UZ,-1.040493e-03
3.769280e+03,ZP,UZ,-1.041046e-03
3.770790e+03,ZP,UZ,-1.040770e-03
3.772300e+03,ZP,UZ,-1.041875e-03
3.773810e+03,ZP,UZ,-1.042152e-03
3.775320e+03,ZP,UZ,-1.041323e-03
3.776820e+03,ZP,UZ,-1.041323e-03
3.778330e+03,ZP,UZ,-1.042152e-03
3.779840e+03,ZP,UZ,-1.041599e-03
3.781350e+03,ZP,UZ,-1.042428e-03
3.782860e+03,ZP,UZ,-1.042428e-03
3.784370e+03,ZP,UZ,-1.041875e-03
3.785880e+03,ZP,UZ,-1.042705e-03
3.787380e+03,ZP,UZ,-1.042152e-03
3.788890e+03,ZP,UZ,-1.041875e-03
3.790400e+03,ZP,UZ,-1.042705e-03
3.791910e+03,ZP,UZ,-1.042428e-03
3.794930e+03,ZP,UZ,-1.043258e-03
3.796440e+03,ZP,UZ,-1.042428e-03
3.797940e+03,ZP,UZ,-1.042981e-03
3.799450e+03,ZP,UZ,-1.043258e-03
3.800960e+03,ZP,UZ,-1.043258e-03
3.802470e+03,ZP,UZ,-1.042981e-03
3.803980e+03,ZP,UZ,-1.043534e-03
3.805490e+03,ZP,UZ,-1.043534e-03
3.806990e+03,ZP,UZ,-1.043810e-03
3.808500e+03,ZP,UZ,-1.043534e-03
3.810010e+03,ZP,UZ,-1.043258e-03
3.811520e+03,ZP,UZ,-1.044087e-03
3.813030e+03,ZP,UZ,-1.043534e-03
3.814540e+03,ZP,UZ,-1.044087e-03
3.816040e+03,ZP,UZ,-1.044087e-03
3.817550e+03,ZP,UZ,-1.044640e-03
3.819060e+03,ZP,UZ,-1.044087e-03
3.820570e+03,ZP,UZ,-1.044363e-03
3.822080e+03,ZP,UZ,-1.044087e-03
3.823590e+03,ZP,UZ,-1.044640e-03
3.825090e+03,ZP,UZ,-1.044363e-03
3.826600e+03,ZP,UZ,-1.044363e-03
3.828110e+03,ZP,UZ,-1.044640e-03
3.829620e+03,ZP,UZ,-1.044916e-03
3.831130e+03,ZP,UZ,-1.044640e-03
3.832640e+03,ZP,UZ,-1.044916e-03
3.834140e+03,ZP,UZ,-1.044916e-03
3.835650e+03,ZP,UZ,-1.045469e-03
3.837160e+03,ZP,UZ,-1.045745e-03
3.838670e+03,ZP,UZ,-1.045192e-03
3.840180e+03,ZP,UZ,-1.046022e-03
3.841690e+03,ZP,UZ,-1.045192e-03
3.843190e+03,ZP,UZ,-1.046022e-03
3.844700e+03,ZP,UZ,-1.046298e-03
3.846210e+03,ZP,UZ,-1.045192e-03
3.847720e+03,ZP,UZ,-1.046022e-03
3.849230e+03,ZP,UZ,-1.045745e-03
3.850740e+03,ZP,UZ,-1.046022e-03
3.852250e+03,ZP,UZ,-1.045469e-03
3.853760e+03,ZP,UZ,-1.045745e-03
3.855260e+03,ZP,UZ,-1.046298e-03
3.856770e+03,ZP,UZ,-1.046022e-03
3.858280e+03,ZP,UZ,-1.046575e-03
3.859790e+03,ZP,UZ,-1.045745e-03
3.861290e+03,ZP,UZ,-1.046298e-03
3.862800e+03,ZP,UZ,-1.046575e-03
3.864310e+03,ZP,UZ,-1.046575e-03
3.865820e+03,ZP,UZ,-1.046298e-03
3.867330e+03,ZP,UZ,-1.046575e-03
3.868840e+03,ZP,UZ,-1.046022e-03
3.870340e+03,ZP,UZ,-1.046575e-03
3.871850e+03,ZP,UZ,-1.047127e-03
3.874870e+03,ZP,UZ,-1.046575e-03
3.876380e+03,ZP,UZ,-1.046851e-03
3.877890e+03,ZP,UZ,-1.047404e-03
3.879390e+03,ZP,UZ,-1.047404e-03
3.880900e+03,ZP,UZ,-1.047127e-03
3.882410e+03,ZP,UZ,-1.047127e-03
3.883920e+03,ZP,UZ,-1.047127e-03
3.885430e+03,ZP,UZ,-1.047127e-03
3.886940e+03,ZP,UZ,-1.046851e-03
3.888450e+03,ZP,UZ,-1.047404e-03
3.889950e+03,ZP,UZ,-1.046851e-03
3.891460e+03,ZP,UZ,-1.046851e-03
3.892970e+03,ZP,UZ,-1.047404e-03
3.894480e+03,ZP,UZ,-1.046575e-03
3.895990e+03,ZP,UZ,-1.047404e-03
3.897500e+03,ZP,UZ,-1.047127e-03
3.899000e+03,ZP,UZ,-1.047404e-03
3.900510e+03,ZP,UZ,-1.046851e-03
3.902020e+03,ZP,UZ,-1.047680e-03
3.903530e+03,ZP,UZ,-1.047680e-03
3.905040e+03,ZP,UZ,-1.047127e-03
3.906540e+03,ZP,UZ,-1.047127e-03
3.908050e+03,ZP,UZ,-1.047680e-03
3.909560e+03,ZP,UZ,-1.047404e-03
3.911070e+03,ZP,UZ,-1.047680e-03
3.912580e+03,ZP,UZ,-1.047404e-03
3.914080e+03,ZP,UZ,-1.047680e-03
3.915590e+03,ZP,UZ,-1.047680e-03
3.917100e+03,ZP,UZ,-1.047680e-03
3.918610e+03,ZP,UZ,-1.047680e-03
3.920120e+03,ZP,UZ,-1.047957e-03
3.921630e+03,ZP,UZ,-1.047680e-03
3.923140e+03,ZP,UZ,-1.047957e-03
3.924650e+03,ZP,UZ,-1.048510e-03
3.926150e+03,ZP,UZ,-1.048233e-03
3.927660e+03,ZP,UZ,-1.048510e-03
3.929170e+03,ZP,UZ,-1.047680e-03
3.930680e+03,ZP,UZ,-1.047957e-03
3.932190e+03,ZP,UZ,-1.047680e-03
3.933690e+03,ZP,UZ,-1.048233e-03
3.935200e+03,ZP,UZ,-1.048510e-03
3.936710e+03,ZP,UZ,-1.047957e-03
3.938220e+03,ZP,UZ,-1.048510e-03
3.939730e+03,ZP,UZ,-1.048233e-03
3.941240e+03,ZP,UZ,-1.047957e-03
3.942750e+03,ZP,UZ,-1.048510e-03
3.944260e+03,ZP,UZ,-1.048233e-03
3.945760e+03,ZP,UZ,-1.048233e-03
3.947270e+03,ZP,UZ,-1.048510e-03
3.950290e+03,ZP,UZ,-1.049339e-03
3.951800e+03,ZP,UZ,-1.048510e-03
3.953310e+03,ZP,UZ,-1.048786e-03
3.954820e+03,ZP,UZ,-1.049063e-03
3.956320e+03,ZP,UZ,-1.049339e-03
3.957830e+03,ZP,UZ,-1.049063e-03
3.959340e+03,ZP,UZ,-1.049063e-03
3.960850e+03,ZP,UZ,-1.048786e-03
3.962360e+03,ZP,UZ,-1.048786e-03
3.963870e+03,ZP,UZ,-1.048786e-03
3.965380e+03,ZP,UZ,-1.048786e-03
3.966880e+03,ZP,UZ,-1.049615e-03
3.968390e+03,ZP,UZ,-1.049339e-03
3.969900e+03,ZP,UZ,-1.049892e-03
3.971410e+03,ZP,UZ,-1.049339e-03
3.972920e+03,ZP,UZ,-1.047957e-03
3.974430e+03,ZP,UZ,-1.049615e-03
3.975940e+03,ZP,UZ,-1.051551e-03
3.977450e+03,ZP,UZ,-1.055697e-03
3.978950e+03,ZP,UZ,-1.061226e-03
3.981970e+03,ZP,UZ,-1.073665e-03
3.983480e+03,ZP,UZ,-1.083064e-03
3.984990e+03,ZP,UZ,-1.093292e-03
3.986490e+03,ZP,UZ,-1.101032e-03
3.988000e+03,ZP,UZ,-1.111813e-03
3.989510e+03,ZP,UZ,-1.123700e-03
3.991020e+03,ZP,UZ,-1.131440e-03
3.992530e+03,ZP,UZ,-1.144155e-03
3.994040e+03,ZP,UZ,-1.156595e-03
3.995550e+03,ZP,UZ,-1.169311e-03
3.997060e+03,ZP,UZ,-1.176775e-03
3.998570e+03,ZP,UZ,-1.189214e-03
4.000070e+03,ZP,UZ,-1.201930e-03
4.001580e+03,ZP,UZ,-1.206077e-03
4.003090e+03,ZP,UZ,-1.209117e-03
4.004600e+03,ZP,UZ,-1.211329e-03
4.006110e+03,ZP,UZ,-1.213264e-03
4.007620e+03,ZP,UZ,-1.214922e-03
4.009130e+03,ZP,UZ,-1.216304e-03
4.010630e+03,ZP,UZ,-1.217134e-03
4.012140e+03,ZP,UZ,-1.218516e-03
4.013650e+03,ZP,UZ,-1.219345e-03
4.015160e+03,ZP,UZ,-1.219898e-03
4.016670e+03,ZP,UZ,-1.221004e-03
4.018170e+03,ZP,UZ,-1.221280e-03
4.019680e+03,ZP,UZ,-1.221833e-03
4.021190e+03,ZP,UZ,-1.222663e-03
4.022700e+03,ZP,UZ,-1.223215e-03
4.024210e+03,ZP,UZ,-1.224321e-03
4.025710e+03,ZP,UZ,-1.223768e-03
4.027220e+03,ZP,UZ,-1.224321e-03
4.028730e+03,ZP,UZ,-1.224321e-03
4.030240e+03,ZP,UZ,-1.225150e-03
4.031750e+03,ZP,UZ,-1.225427e-03
4.033250e+03,ZP,UZ,-1.226256e-03
4.034760e+03,ZP,UZ,-1.225703e-03
4.036270e+03,ZP,UZ,-1.226256e-03
4.037780e+03,ZP,UZ,-1.226256e-03
4.039290e+03,ZP,UZ,-1.227362e-03
4.040800e+03,ZP,UZ,-1.227638e-03
4.042300e+03,ZP,UZ,-1.227362e-03
4.043810e+03,ZP,UZ,-1.227638e-03
4.045320e+03,ZP,UZ,-1.227638e-03
4.046830e+03,ZP,UZ,-1.229020e-03
4.048340e+03,ZP,UZ,-1.228744e-03
4.049850e+03,ZP,UZ,-1.228744e-03
4.051350e+03,ZP,UZ,-1.229020e-03
4.052860e+03,ZP,UZ,-1.229297e-03
4.054370e+03,ZP,UZ,-1.228744e-03
4.055880e+03,ZP,UZ,-1.229573e-03
4.057390e+03,ZP,UZ,-1.229297e-03
4.058900e+03,ZP,UZ,-1.229850e-03
4.060400e+03,ZP,UZ,-1.230403e-03
4.061910e+03,ZP,UZ,-1.229850e-03
4.063420e+03,ZP,UZ,-1.230679e-03
4.064930e+03,ZP,UZ,-1.230126e-03
4.066440e+03,ZP,UZ,-1.230955e-03
4.067950e+03,ZP,UZ,-1.230126e-03
4.069460e+03,ZP,UZ,-1.230955e-03
4.070960e+03,ZP,UZ,-1.230955e-03
4.072470e+03,ZP,UZ,-1.231232e-03
4.073980e+03,ZP,UZ,-1.231232e-03
4.075490e+03,ZP,UZ,-1.231232e-03
4.077000e+03,ZP,UZ,-1.231785e-03
4.078500e+03,ZP,UZ,-1.231232e-03
4.080010e+03,ZP,UZ,-1.232061e-03
4.081520e+03,ZP,UZ,-1.232890e-03
4.083030e+03,ZP,UZ,-1.232614e-03
4.084540e+03,ZP,UZ,-1.232061e-03
4.086050e+03,ZP,UZ,-1.232061e-03
4.087550e+03,ZP,UZ,-1.232338e-03
4.089060e+03,ZP,UZ,-1.232338e-03
4.090570e+03,ZP,UZ,-1.232614e-03
4.092080e+03,ZP,UZ,-1.232890e-03
4.093590e+03,ZP,UZ,-1.232890e-03
4.096600e+03,ZP,UZ,-1.233443e-03
4.098110e+03,ZP,UZ,-1.233167e-03
4.099620e+03,ZP,UZ,-1.232890e-03
4.101130e+03,ZP,UZ,-1.233720e-03
4.102640e+03,ZP,UZ,-1.233167e-03
4.104150e+03,ZP,UZ,-1.233720e-03
4.105650e+03,ZP,UZ,-1.233443e-03
4.107160e+03,ZP,UZ,-1.233996e-03
4.108670e+03,ZP,UZ,-1.233720e-03
4.110180e+03,ZP,UZ,-1.233720e-03
4.111690e+03,ZP,UZ,-1.234273e-03
4.113200e+03,ZP,UZ,-1.233996e-03
4.114710e+03,ZP,UZ,-1.234549e-03
4.116220e+03,ZP,UZ,-1.234826e-03
4.117720e+03,ZP,UZ,-1.234826e-03
4.119230e+03,ZP,UZ,-1.234826e-03
4.120740e+03,ZP,UZ,-1.234549e-03
4.122250e+03,ZP,UZ,-1.235378e-03
4.123760e+03,ZP,UZ,-1.235102e-03
4.125260e+03,ZP,UZ,-1.235102e-03
4.126770e+03,ZP,UZ,-1.234826e-03
4.128280e+03,ZP,UZ,-1.235931e-03
4.129790e+03,ZP,UZ,-1.235102e-03
4.131300e+03,ZP,UZ,-1.235378e-03
4.132810e+03,ZP,UZ,-1.235102e-03
4.134320e+03,ZP,UZ,-1.235378e-03
4.137330e+03,ZP,UZ,-1.235378e-03
4.138840e+03,ZP,UZ,-1.235378e-03
4.140350e+03,ZP,UZ,-1.235931e-03
4.141860e+03,ZP,UZ,-1.235378e-03
4.143360e+03,ZP,UZ,-1.236208e-03
4.144870e+03,ZP,UZ,-1.235931e-03
4.146380e+03,ZP,UZ,-1.235655e-03
4.147890e+03,ZP,UZ,-1.235931e-03
4.149400e+03,ZP,UZ,-1.235655e-03
4.150910e+03,ZP,UZ,-1.236208e-03
4.152420e+03,ZP,UZ,-1.235931e-03
4.153930e+03,ZP,UZ,-1.236208e-03
4.155430e+03,ZP,UZ,-1.236208e-03
4.156940e+03,ZP,UZ,-1.236484e-03
4.158450e+03,ZP,UZ,-1.236484e-03
4.159960e+03,ZP,UZ,-1.237037e-03
4.161460e+03,ZP,UZ,-1.236208e-03
4.162970e+03,ZP,UZ,-1.237037e-03
4.164480e+03,ZP,UZ,-1.243948e-03
4.165990e+03,ZP,UZ,-1.244224e-03
4.167500e+03,ZP,UZ,-1.244501e-03
4.169010e+03,ZP,UZ,-1.246989e-03
4.170510e+03,ZP,UZ,-1.244501e-03
4.172020e+03,ZP,UZ,-1.244224e-03
4.173530e+03,ZP,UZ,-1.243948e-03
4.176550e+03,ZP,UZ,-1.245053e-03
4.178060e+03,ZP,UZ,-1.244777e-03
4.179560e+03,ZP,UZ,-1.244224e-03
4.181070e+03,ZP,UZ,-1.244777e-03
4.182580e+03,ZP,UZ,-1.244777e-03
4.184090e+03,ZP,UZ,-1.245053e-03
4.185600e+03,ZP,UZ,-1.245606e-03
4.187110e+03,ZP,UZ,-1.245053e-03
4.188620e+03,ZP,UZ,-1.244777e-03
4.190120e+03,ZP,UZ,-1.245883e-03
4.191630e+03,ZP,UZ,-1.246159e-03
4.193140e+03,ZP,UZ,-1.245883e-03
4.194650e+03,ZP,UZ,-1.245606e-03
4.196150e+03,ZP,UZ,-1.245330e-03
4.197660e+03,ZP,UZ,-1.245883e-03
4.199170e+03,ZP,UZ,-1.245883e-03
4.200680e+03,ZP,UZ,-1.246159e-03
4.202190e+03,ZP,UZ,-1.246436e-03
4.203700e+03,ZP,UZ,-1.246436e-03
4.205210e+03,ZP,UZ,-1.246436e-03
4.206720e+03,ZP,UZ,-1.246436e-03
4.208220e+03,ZP,UZ,-1.246436e-03
4.209730e+03,ZP,UZ,-1.246436e-03
4.211240e+03,ZP,UZ,-1.246159e-03
4.212750e+03,ZP,UZ,-1.246159e-03
4.214260e+03,ZP,UZ,-1.246159e-03
4.215770e+03,ZP,UZ,-1.246159e-03
4.217280e+03,ZP,UZ,-1.246159e-03
4.218790e+03,ZP,UZ,-1.246712e-03
4.220300e+03,ZP,UZ,-1.246159e-03
4.221810e+03,ZP,UZ,-1.246159e-03
4.223310e+03,ZP,UZ,-1.246159e-03
4.224820e+03,ZP,UZ,-1.246159e-03
4.226330e+03,ZP,UZ,-1.246436e-03
4.227840e+03,ZP,UZ,-1.246712e-03
4.229350e+03,ZP,UZ,-1.246989e-03
4.230850e+03,ZP,UZ,-1.246989e-03
4.232360e+03,ZP,UZ,-1.246436e-03
4.233870e+03,ZP,UZ,-1.246436e-03
4.235380e+03,ZP,UZ,-1.247265e-03
4.236890e+03,ZP,UZ,-1.247265e-03
4.238400e+03,ZP,UZ,-1.247541e-03
4.239910e+03,ZP,UZ,-1.247541e-03
4.241420e+03,ZP,UZ,-1.247541e-03
4.242930e+03,ZP,UZ,-1.247541e-03
4.244430e+03,ZP,UZ,-1.247541e-03
4.245940e+03,ZP,UZ,-1.247541e-03
4.247450e+03,ZP,UZ,-1.247265e-03
4.248960e+03,ZP,UZ,-1.246712e-03
4.250470e+03,ZP,UZ,-1.247818e-03
4.251980e+03,ZP,UZ,-1.247541e-03
4.253490e+03,ZP,UZ,-1.247265e-03
4.254990e+03,ZP,UZ,-1.247265e-03
4.256500e+03,ZP,UZ,-1.247541e-03
4.258010e+03,ZP,UZ,-1.247541e-03
4.259520e+03,ZP,UZ,-1.247541e-03
4.261030e+03,ZP,UZ,-1.247265e-03
4.262540e+03,ZP,UZ,-1.247265e-03
4.264050e+03,ZP,UZ,-1.247818e-03
4.265550e+03,ZP,UZ,-1.246436e-03
4.267060e+03,ZP,UZ,-1.246989e-03
4.268570e+03,ZP,UZ,-1.243118e-03
4.270080e+03,ZP,UZ,-1.246436e-03
4.271590e+03,ZP,UZ,-1.248924e-03
4.273100e+03,ZP,UZ,-1.251688e-03
4.274610e+03,ZP,UZ,-1.256664e-03
4.276110e+03,ZP,UZ,-1.263022e-03
4.277620e+03,ZP,UZ,-1.267168e-03
